rep,scenario,s2_family,s2_era,s2_unique,share_family,share_era,share_unique,ci_family_low,ci_family_high,ci_era_low,ci_era_high,ci_unique_low,ci_unique_high,converged,n_convergence_warnings,llf
42,A,0.621875372827494,0.2498881748694598,0.3125028137758886,0.5251144447386678,0.21100673209925522,0.26387882316207706,0.3643524494608737,0.6622294436763356,0.10230866030269396,0.3891871798939975,0.1815401423162029,0.35194383392151146,1,0,-18.77541474909941
43,A,0.3982520042111825,0.3842378373977692,0.30635795693374446,0.3657554386794916,0.3528847997966562,0.2813597615238522,0.22006116862474642,0.5152018973196897,0.1914698252856014,0.5596377661861882,0.1851813273692402,0.3808238664789054,1,0,-7.282998951786681
44,A,0.6187572912401762,0.2700851558802309,0.31389798792060597,0.5144562145024058,0.22455814073551217,0.2609856447620822,0.35314622230223314,0.6534925935412336,0.11001230089580527,0.40789283592959696,0.17861567545503587,0.350020434913004,1,0,-20.975843966143543
45,A,0.43004533477275897,0.2694716048852625,0.3158225502674851,0.42354831959142114,0.2654004966408163,0.31105118376776264,0.2743380193418224,0.5674925346177679,0.13520831215753557,0.4581307913376377,0.2132584030289352,0.4119657533186885,1,0,-18.23764006987534
46,A,0.5491257446675719,0.17613055536515795,0.27405054527205003,0.5495066377735992,0.17625272576957046,0.2742406364568302,0.39512855960204335,0.6800754735741016,0.08327192220707329,0.3385218068214713,0.18933844299992356,0.36524567016618703,1,0,37.595141577894026
47,A,0.5884875950526661,0.2856194043782003,0.3006602909561936,0.500939717906831,0.24312849592883626,0.2559317861643327,0.3374858898941734,0.6433395602377059,0.12076335834813476,0.43275024926134475,0.17398127292022375,0.34537246016855605,1,0,-3.4322546273692183
48,A,0.4415782520610634,0.29564130364550556,0.3034387538427042,0.4243258791181117,0.2840906577429366,0.2915834631389516,0.27110675225125364,0.5709015375690639,0.1463326193566891,0.48097172011497025,0.19850013417360235,0.3894005229467648,1,0,-3.2441029872910576
49,A,0.6186161632004207,0.22159918219181154,0.31238679794610835,0.5367126608047864,0.1922599081327252,0.2710274310624883,0.3812980933684165,0.6698329790302728,0.0919783797948721,0.36224212174288106,0.1869940335731769,0.36120998459859327,1,0,-17.788135170127873
50,A,0.3863166145226986,0.20631204179353457,0.348696535188589,0.410396553719257,0.21917191174255074,0.3704315345381923,0.271776660639128,0.5482153558130684,0.10820336768163938,0.3975097214899672,0.2621591958309681,0.4759165475422002,1,0,-54.54625355041475
51,A,0.6070222815270477,0.13133332174170254,0.29146457297769934,0.5894449298318848,0.1275303443950711,0.2830247257730441,0.44108089333298856,0.7106946254939335,0.05788492970640638,0.26091956075581846,0.19527100241802586,0.3781106080513348,1,0,13.439084281531791
52,A,0.35823040507207515,0.10697875945334494,0.27593711339352134,0.48334642667024835,0.14434230143303114,0.3723112718967204,0.3422387543192395,0.615706946490619,0.06701783348611971,0.2872200601734329,0.267282450074645,0.4764720922308292,1,0,44.05126050582038
53,A,0.4709705621469946,0.2596031944574654,0.3003643626301805,0.45683688803421013,0.25181258662759753,0.2913505253381924,0.3020460079850867,0.600087648940437,0.1263247866672882,0.4414038411259145,0.1990396765716038,0.3874041349456194,1,0,0.7358826890922501
54,A,0.38781308252743635,0.16503017178639853,0.3043183150664206,0.45243871911783534,0.19253099728411596,0.3550302835980487,0.3087449118600384,0.588494868958054,0.09295086412966974,0.36050860075650587,0.2525198052755268,0.45672352719390025,1,0,1.1391108036308992
55,A,0.8128123471464024,0.2802055879902616,0.2937063860024415,0.5861383800341288,0.20206293617183446,0.2117986837940366,0.4187268367426834,0.717604927194371,0.09748288937539286,0.379247008192316,0.14278076502455742,0.2901060739494588,1,0,1.4117276339238174
56,A,0.4790486858309216,0.25979389206913867,0.3141298719437414,0.45494892663334524,0.2467243013885848,0.29832677197806984,0.3012526578948532,0.5976990125693113,0.12346103018342211,0.43486429349092726,0.2048536024874806,0.3955359271670431,1,0,-17.387134811626368
57,A,0.4031934906483385,0.13015858520153384,0.31480529908261257,0.4753758000163985,0.15346041789932527,0.3711637820842762,0.33460434807354783,0.6086065228625994,0.0718268578890867,0.3014762428799155,0.2660837641929072,0.4746909906907984,1,0,-11.441493544865637
58,A,0.5368194539859144,0.18056450422893255,0.27167477321362427,0.5427579140933323,0.18256196370477218,0.2746801222018956,0.38857426343514295,0.6743415638345762,0.08672684785260386,0.34788664457077023,0.18975316216034982,0.36582533285457114,1,0,41.23348932313007
59,A,0.5677548979438017,0.20954750621068025,0.31608527844189244,0.5192622040478841,0.19164977760960838,0.28908801834250747,0.36609342607994094,0.6535212708142778,0.09174960388182615,0.36034944279202924,0.2008567477715681,0.38214811164709706,1,0,-20.90787521018035
60,A,0.4551341820183615,0.10382411335646254,0.27891124665865463,0.5432041137499372,0.12391441405601787,0.332881472194045,0.3997389182801411,0.6701869206640958,0.05625401629159271,0.2533578997605811,0.23479510251679583,0.4351577838394011,1,0,36.570523121854876
61,A,0.5602485169019533,0.07782507221088789,0.30887557870668664,0.5916352597806253,0.08218505792669961,0.3261796822926751,0.45186691406768803,0.7117230740754344,0.03566923083514438,0.1795993405438827,0.22679249587437925,0.43086925574432483,1,0,-5.33404620085912
62,A,0.5507404253782772,0.3665306796185738,0.28796597705209936,0.4569560906987668,0.3041150036600743,0.23892890564115896,0.29454651924024183,0.6079773791939109,0.15203244232372823,0.49726655319530866,0.1603187230555037,0.32564820444691384,1,0,13.121190092766994
63,A,0.5131939649893964,0.27710808751300126,0.27796038879363566,0.48040064421508744,0.259400758466065,0.2601985973188476,0.31845286947084156,0.6253244793280144,0.13053378071094318,0.4531659195343379,0.17597141629960453,0.35083637899479664,1,0,30.022489384349797
64,A,0.6453010752586049,0.23391898832264238,0.2986958497731376,0.5478328868322719,0.19858717050226835,0.2535799426654598,0.38660189808103324,0.6821800041432001,0.0957031756777204,0.3722879379470361,0.17361341652606654,0.3404436252099076,1,0,-0.8576780783119489
65,A,0.7114337977669304,0.09359298113042404,0.2844988766307237,0.6529757185223034,0.08590250321830266,0.261121778259394,0.5147387140722974,0.7615927234790216,0.037611451562271254,0.1878369352134836,0.17668633854862514,0.35560640256722514,1,0,22.93519804588408
66,A,0.39480124745774564,0.3341205302068805,0.3089760276377392,0.3803854728671772,0.3219204516089548,0.297694075523868,0.23410086301773075,0.5281501787668815,0.17087034245858426,0.5258492763836877,0.19898330278771223,0.39894847465181804,1,0,-9.659280838587847
67,A,0.42614303718576546,0.18239599877496643,0.31338503099004084,0.46223225150767205,0.19784275659299574,0.33992499189933223,0.31634134037261585,0.5988964495497646,0.09575687560247152,0.36783910557331606,0.24024755652342425,0.4401659050357799,1,0,-12.539310787540217
68,A,0.4230541584913038,0.14368160215381304,0.28861907376322515,0.4945949230344092,0.16797894437949734,0.3374261325860934,0.3482512179249566,0.6278787374058933,0.07937672283000367,0.32349105711252196,0.23871971774853112,0.4376507165587259,1,0,21.919630272947643
69,A,0.30323527589933996,0.1011204281443402,0.3071473765221493,0.4261896879746315,0.14212226328510516,0.43168804874026334,0.2928607341345828,0.5604176280828717,0.06620861355999269,0.28406934954491775,0.31732734737121426,0.5384566855065045,1,0,3.9634133447756312
70,A,0.36246323212743187,0.221207352937631,0.29796609948018143,0.4111253972087079,0.2509053409588232,0.33796926183246884,0.26860330093647505,0.5522858431618368,0.12674087065104275,0.4395261396534159,0.23410196596137828,0.441905570191852,1,0,8.654655772902856
71,A,0.6677913454425604,0.04382591348315367,0.2837918450797492,0.6708712455566362,0.044028041643180645,0.2851007128001831,0.5434312872773714,0.7744402620111634,0.01797826207510402,0.10569557032183599,0.19329391804589072,0.3916221317750447,1,0,29.418666261024384
72,A,0.27845367809839855,0.09729229410278001,0.338996803231684,0.389585858954309,0.13612210916557757,0.47429203188011343,0.26294338094320924,0.5240418916787839,0.06347516477475551,0.2738158986745949,0.3548578397508995,0.5815914611732966,1,0,-34.013993089062865
73,A,0.46068558875237925,0.20337331327623026,0.314992579197078,0.47054276264986683,0.20772484100797695,0.3217323963421562,0.3216848907302336,0.6084400313254611,0.10117712008762518,0.381517084113581,0.2256322642167401,0.4205924851803127,1,0,-16.372352003623803
74,A,0.5398593377386559,0.1942948102551464,0.29767693287791785,0.5232051522256602,0.18830098633101905,0.2884938614433207,0.3699310656551133,0.657002529121874,0.0899194115815199,0.35553669923925524,0.20013279906753417,0.38160228319077316,1,0,4.2254886233641855
75,A,0.36947528779741456,0.2609277582535959,0.28872463794949116,0.4019847233730074,0.2838863008868455,0.3141289757401471,0.2551635177588378,0.546895548334034,0.14655691903977056,0.48146355222819254,0.2147429480338822,0.41615301665539034,1,0,19.9046475187684
76,A,0.6496819899881813,0.1379276610719326,0.310163247097698,0.5918182085551773,0.12564316472322368,0.2825386267215991,0.4443653621093623,0.7126655192130978,0.056921862587594844,0.25776322794979684,0.1947334274883976,0.37750767583037387,1,0,-12.644575055973178
77,A,0.47304687209589397,0.13691258291215894,0.3094554564247219,0.5145085925990901,0.14891272831196586,0.3365786790889441,0.36802705797384794,0.6452699006921198,0.06917828627923073,0.2938167831927392,0.23819124027297053,0.4373108483891435,1,0,-7.176511500445997
78,A,0.5115785708404285,0.1933796567907015,0.3217372833650567,0.4982768166036411,0.18835151680274537,0.31337166659361354,0.3482483642058216,0.6329237448182172,0.09012957131380518,0.35427593888878434,0.21987552364258486,0.40956175313586335,1,0,-25.991263663932727
79,A,0.46755782726840317,0.11576602447345094,0.29142305357676584,0.5345064091402516,0.13234230812315254,0.33315128273659594,0.38929722110465875,0.6625389348664475,0.06055766575844839,0.2672929174559504,0.2354452925884961,0.43520184960080444,1,0,17.997708987219482
80,A,0.5717045305572804,0.16114380175073578,0.28392456034043395,0.5622735762242116,0.15848554078875446,0.27924088298703403,0.4102562510413114,0.6894534882739671,0.07385900484164111,0.31113291567254675,0.19301614660559072,0.3721665104801117,1,0,23.46340598343386
81,A,0.4384086049743137,0.13961719260178182,0.32710460924289014,0.48435960351289997,0.15425091406713007,0.36138948241997004,0.34128358916574586,0.6173882810460529,0.07212341922929529,0.3028722308956419,0.2581201461570735,0.46396250675517464,1,0,-28.359245148400987
82,A,0.4837818093442401,0.2880506864000689,0.29576107907608723,0.45315166815763935,0.2698130573224257,0.277035274519935,0.2951824426803323,0.5990774030712672,0.13688954513931206,0.4644046968547877,0.18742525194566753,0.3717895010492947,1,0,5.852462116275092
83,A,0.5627374080117595,0.08495462006791518,0.3302031430811326,0.5754578042795364,0.08687497655507398,0.3376672191653897,0.435022886519013,0.6981152855099474,0.03797102956831332,0.1883277971476549,0.23620384949156795,0.44366501340468856,1,0,-32.58538789911199
84,A,0.31404892632167875,0.29941393242227254,0.27483306518469114,0.3535408841377354,0.3370655255267441,0.3093935903355206,0.21364760614260994,0.49974910478785867,0.18178074059209545,0.5409289453605349,0.2064443893081269,0.4132951217425897,1,0,40.989697602889805
85,A,0.6113501325955771,0.02124494517135474,0.31095549989692145,0.6479251320148892,0.022515957993428738,0.3295589099916821,0.5212453681175127,0.7557381611239634,0.008276473539773614,0.06128931577018493,0.22640263079356873,0.4458657483336717,1,0,-1.8158852765310485
86,A,0.4921244909400884,0.16093879040863693,0.3098756751743296,0.5110650967087609,0.1671329104699937,0.32180199282124533,0.362987992107796,0.6431649961451723,0.07869423074301188,0.3226033616854428,0.22630868875832258,0.42017255758335914,1,0,-9.29401060087389
87,A,0.3196870265454879,0.18703338299411226,0.31035725579882434,0.39125659665789186,0.2289052692642689,0.37983813407783923,0.2561413362392407,0.528888025847756,0.11416561424753,0.41082166687768296,0.26821188602857277,0.4868962991522603,1,0,-4.777926339439375
88,A,0.4954839686077648,0.13065631460174654,0.30960491635164356,0.5295073582425392,0.13962808963703116,0.33086455212042964,0.3836818773612185,0.6584356904641896,0.06429096677689215,0.27929050859702953,0.23328729942307913,0.43232155608353473,1,0,-7.733386498506263
89,A,0.46382040145072445,0.21208153804198956,0.2908011390074915,0.47979613571761875,0.21938643080667966,0.30081743347570156,0.32769402209866627,0.6185850571323261,0.10741066244157053,0.39822930957068203,0.20849092916568407,0.39758642325838783,1,0,15.148663015171962
90,A,0.31838400990079624,0.24137504255831949,0.33776158100107384,0.35473725954726865,0.26893536879230523,0.3763273716604261,0.2250590320233457,0.49277339707134926,0.13860374133351536,0.46238371002385154,0.26269238051398586,0.4857234734686806,1,0,-40.113672730889505
91,A,0.42531865009204267,0.24818447620424455,0.28712591448498204,0.4427501481176705,0.25835620793058556,0.298893643951744,0.2901566680877944,0.5865072732963599,0.13052679398243971,0.4491975504289147,0.2041963018419805,0.39686879636656625,1,0,20.449990293696317
92,A,0.4693032015893322,0.12034228398903335,0.3121430766559338,0.5204137879355799,0.13344844792760463,0.34613776413681546,0.37684200737287005,0.6497905066580886,0.061239398854944456,0.2689629007677313,0.24555154592818754,0.4495325042347346,1,0,-9.708960434831795
93,A,0.7264103466170103,0.1304701909058818,0.29059880018210893,0.6330487380015544,0.11370156012292715,0.2532497018755185,0.4872014762298526,0.7466583441366291,0.051194027759436905,0.2381686132140918,0.17205858725936285,0.3443380859763326,1,0,12.103951694216448
94,A,0.415409588592712,0.13987892590994014,0.29471166937820503,0.488717057325883,0.1645634066469175,0.34671953602719946,0.3430091584882535,0.6224716597807665,0.0776917677107532,0.3183570634716671,0.24629128093518068,0.4478814529677691,1,0,14.009953561204497
95,A,0.33123395683773654,0.16943316135930334,0.2975438312685391,0.414970449928688,0.21226614527493368,0.3727634047963783,0.2760362680375871,0.5527303085964466,0.1042308172159823,0.3879457271966434,0.26483170758016916,0.47818581025619605,1,0,12.177753038691435
96,A,0.4126971144284336,0.10755419879273817,0.26718459358604174,0.5241024835935929,0.13658787701063074,0.3393096393957763,0.3795389887621592,0.6533407002686349,0.0627787898051217,0.27401183821270897,0.24015466790303497,0.44180417133976224,1,0,54.881103679072055
97,A,0.3950127674631536,0.1229670773869124,0.3018953563662142,0.48179621346901874,0.1499826768811783,0.3682211096498029,0.3401480743874818,0.6146137184186364,0.06994936875041569,0.2963367697305257,0.2637766989046605,0.4716412830131822,1,0,5.9163527548612365
98,A,0.6619793957735362,0.17419544422446445,0.2910494520339617,0.5872650194401292,0.1545348565106377,0.2582001240492332,0.4339769343582398,0.7111445656571239,0.07198141337295394,0.3058744612233573,0.17706783321143074,0.34846472085356256,1,0,10.992806765084083
99,A,0.5199844633096828,0.13337971046982458,0.2904476838600068,0.5509408036154269,0.1413202317709898,0.3077389646135833,0.4022335434121055,0.6780769458180295,0.06489673945031978,0.2826530014612243,0.21498776308398018,0.4063086736380958,1,0,16.940334601787242
0,B,0.23339659043273137,0.4229376973358077,0.28846577374913934,0.24703278496596948,0.4476478300143443,0.3053193850196863,0.1352615092970094,0.3818393974057857,0.2648721694066742,0.6510600171788037,0.19043523512866345,0.4243018785480482,1,0,23.601110038708953
1,B,0.28631570078863994,0.340655889563432,0.3099078651887826,0.3056056988925557,0.3636069587701371,0.33078734233730717,0.1788642615510181,0.4465080684586487,0.20090508055578377,0.5701015001723867,0.21843161780053483,0.4412788018472355,1,0,-6.475480127944252
2,B,0.2760989129094144,0.8805955367956625,0.2548912535544621,0.19559486347294772,0.623834270042726,0.18057086648432635,0.09920762147851173,0.3402669609324031,0.41247314738892676,0.7850927055762094,0.10276850552490388,0.28430078355866056,1,0,65.90611776435202
3,B,0.22350492869791092,0.40135037043883837,0.31232462542985856,0.23848667992036765,0.42825327337697716,0.33326004670265513,0.13174407038515165,0.3685571753339775,0.2506422643178599,0.6327041222358627,0.21109268553090096,0.45559923259257645,1,0,-7.187817460977385
4,B,0.31818312319760966,0.29316711515640453,0.2892231143446757,0.3533117232973093,0.3255338549357358,0.3211544217669549,0.21498457114101793,0.4983969267041267,0.17410107207121794,0.5288605775065637,0.21586536229310294,0.4265491048050843,1,0,20.57559090044043
5,B,0.3352933531914408,0.2915395856177637,0.3061092340935382,0.3593935004012242,0.31249480845170896,0.3281116911470669,0.22097788150763525,0.5037177447094091,0.16551905197003408,0.5142055292638146,0.22238144999983764,0.4338771180236607,1,0,-2.76844030060505
6,B,0.17252787221261195,0.7027717495815126,0.28311276160281806,0.14893476164911942,0.606668022246703,0.24439721610417767,0.07457478434766153,0.26245164488625206,0.3979472614836733,0.7699002418837608,0.14089583401483563,0.3745031636518464,1,0,31.97721829149674
7,B,0.2029213060014815,0.1584314750588683,0.30191240952964854,0.30594294541671285,0.2388659578500385,0.45519109673324865,0.19093200314359737,0.4353975942920521,0.12143222772859948,0.4228224308612687,0.32793418040161393,0.5680878454040398,1,0,13.602623567193518
8,B,0.2902207504272777,0.3982440153826821,0.32416969458097955,0.28659971764661707,0.3932751955023685,0.3201250868510144,0.16362865419809952,0.425925704086587,0.22203861880985698,0.60014007604952,0.20704012991400708,0.43296671280108573,1,0,-25.623421224021115
9,B,0.1908560059583794,0.4074269866956506,0.3021223910769883,0.21196675342780336,0.45249283717895106,0.33554040939324564,0.11434294834201729,0.3355634422811039,0.2701250853362344,0.6551390204236458,0.20917372240299764,0.4633751629633585,1,0,8.151269957782404
10,B,0.3570639975173614,0.6641706165045286,0.30546329061241445,0.2691373795572427,0.5006193302819777,0.2302432901607796,0.14329842719889607,0.4195855825817198,0.30540824009271494,0.6983245565047919,0.13785637689228633,0.3338442233067997,1,0,-8.098897883305824
